낚싯대가 된 조이콘...닌텐도 스위치용 '에이스 앵글러 낚시 스피릿' 출시,http://www.fomos.kr/redirect/news_view?news_cate_id=11&entry_id=91394
"로키, PC 한국어판 내일 출시...PS4/닌텐도 스위치 추후 출시 예정",http://www.gameshot.net/common/con_view.php?code=GA5f17f29ecd61a
"'라이자의 아틀리에 2' 발매 결정…'닌텐도 다이렉트 미니'에서 영상 공개, 한글판 로고 공개",http://www.ilovepc.co.kr/news/articleView.html?idxno=35625
"에이치투 인터렉티브 액션 게임 '베어 너클 4' PS4, 닌텐도 스위치 한국어 번역판 패키지 출시",http://gamefocus.co.kr/detail.php?number=107794
"H2, ‘락 오브 에이지 3’ PC, PS4, 닌텐도 스위치 22일 출시",http://www.gamechosun.co.kr/webzine/article/view.php?no=166890
라인게임즈 첫 콘솔 신작 '베리드 스타즈' 출시,http://www.g-enews.com/ko-kr/news/article/news_all/202007301656326168bf45d5d5ea_1/article.html
메이플라워엔터테인먼트 PS4 및 닌텐도 스위치 플랫폼 백합 어드벤처 '몽현 Re:Master 번들팩' 발매,http://gamefocus.co.kr/detail.php?number=107714
"""닌텐도 스위치 수급 안정세...품절 대란에서 인질 세트로""",http://www.fomos.kr/redirect/news_view?news_cate_id=7&entry_id=91372
"[게임 리뷰] 독특한 퍼즐 게임의 완전판, 캐서린 풀 보디",http://www.ilovepc.co.kr/news/articleView.html?idxno=35712
"모동숲, 30일부터 꿈 속에서 다른 섬 탐험 가능해진다",https://www.gamemeca.com/mv.php?inflow=naver_s&gid=1639342
"닌텐도 ""올 4월 이후 계정 30만개 해킹당해""",https://biz.chosun.com/site/data/html_dir/2020/06/10/2020061003084.html?utm_source=naver&utm_medium=original&utm_campaign=biz
아크시스템웍스 '옥토패스 트래블러' 닌텐도스위치 한국어 패키지판 정식 발매,http://gamefocus.co.kr/detail.php?number=107493
"일본 불매 1년, 유니클로 울고 닌텐도 웃었다",http://news.khan.co.kr/kh_news/khan_art_view.html?artid=202007051629011&code=920100
닌텐도 스위치 1분기 국내 판매량 30%↑…코로나·'동숲' 여파,https://imnews.imbc.com/news/2020/econo/article/5807605_32647.html
"닌텐도 스위치용 신작 QV(큐브이), 스토리 및 게임 흐름 소개",http://www.gameshot.net/common/con_view.php?code=GA5f1144f554449
"닌텐도 다이렉트 미니, 20일 오후 11시 개최…라인업 공개",http://www.kyeonggi.com/news/articleView.html?idxno=2305468
"2K, 자사 대표 게임 시리즈 3종 닌텐도 스위치 출시",http://www.etnews.com/20200529000105
"닌텐도 스위치용 닌자 껌 액션 게임 ‘닌자라’, ‘Ninjala: 카라스텐구 번들 DLC 팩’ 발매",http://www.gamechosun.co.kr/webzine/article/view.php?no=166898
진 여신전생5 2021년 발매 확정! 7월 닌텐도 다이렉트 미니,http://www.inven.co.kr/webzine/news/?news=241596
"H2, ‘테라리아’ 닌텐도 스위치판 16일 출시",http://www.gamechosun.co.kr/webzine/article/view.php?no=166735
하반기 콘솔 게임 쏟아진다,http://www.inews24.com/view/1284387
"모동숲-스위치 광풍이 남긴 것, 그 많던 유저들 어디 갔나?",http://www.ekoreanews.co.kr/news/articleView.html?idxno=45360
"티몬, 닌텐도 할인 판매했더니…1초당 156통 전화",http://www.fnnews.com/news/202006100922149602
"롯데百, 캠핑·캐리어·닌텐도 등 최대 80% 할인",https://view.asiae.co.kr/article/2020071307402722282
"원스토어, 닌텐도 스위치 한정 판매 행사 400대 매진 달성",http://www.fnnews.com/news/202007030927017739
닌텐도 ‘동물의 숲’ 열풍…코로나19로 지친 마음 달랜다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=050&aid=0000053544
[리뷰] 당신의 뇌 연령은? '매일매일 닌텐도 스위치 두뇌 트레이닝',https://game.donga.com/95938/
불매운동 비켜간 닌텐도…‘동물의 숲’ 인기에 흑자행진 [이슈있슈],https://www.seoul.co.kr/news/newsView.php?id=20200703500240&wlog_tag3=naver
[리뷰] 팔랑팔랑 종이 마리오와 떠나는 힐링 여행,http://www.inven.co.kr/webzine/news/?news=241730
"레고그룹, 추억의 클래식 닌텐도 세트 공개",http://www.earlyadopter.co.kr/?p=142566
"닌텐도 스위치 오리지널 신작 '큐브이', 신규 티저 영상 공개",http://www.epnc.co.kr/news/articleView.html?idxno=100247
"어린이날 앞두고 '닌텐도' 전쟁, 마트에 1000명 줄섰다",https://news.chosun.com/site/data/html_dir/2020/05/03/2020050300494.html?utm_source=naver&utm_medium=original&utm_campaign=news
"크라이시스 리마스터, 닌텐도 스위치 버전은 출시 연기 안한다 7월 23일 출시 예정",http://kbench.com/?q=node/212311
‘진 여신전생 5’는 아직 살아있다! 21년 전세계 동시발매,https://www.thisisgame.com/webzine/news/nboard/4/?n=106270
36만원→100만원...롯데마트서 줄서서 사는 닌텐도 열풍,http://www.speconomy.com/news/newsview.php?ncode=1065575301647711
[리뷰] Xbox One 패드 하나로 4개의 플랫폼을? 아이에스티솔루션 브룩 X ONE 어댑터 엑스트라,http://www.ilovepc.co.kr/news/articleView.html?idxno=35725
귀하신 몸 닌텐도 스위치...중고시장은 사기주의보,https://www.zdnet.co.kr/view/?no=20200414120402
닌텐도 게임 19년 만에 갑자기 품절 사태 빚은 이유,http://weekly.chosun.com/client/news/viw.asp?nNewsNumb=002604100013&ctcd=C02
"닌텐도 AS 신청 폭주로 한달 이상 대기해야...""수리 지연 언제 해소될 지 몰라""",http://www.consumernews.co.kr/news/articleView.html?idxno=608820
"닌텐도, '모여봐요 동물의 숲'에 '바다' 넣는다",http://www.bloter.net/archives/392485
[기획] 게임도 '레트로' 전성시대,http://www.finomy.com/news/articleView.html?idxno=80930
"日 닌텐도 두달새 또 뚫렸다…""4월 이후 해킹 계정 30만개""",http://news.mt.co.kr/mtview.php?no=2020061022403041163
"'日도 난리'…닌텐도 스위치, 추첨 판매 계속된다",http://www.bloter.net/archives/386242
"닌텐도, 출시 3년만에 닌텐도스위치 불량 공식 사과",https://zdnet.co.kr/view/?no=20200701094829
